Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss,Gen,Ages,Gens
73100,21,519,2909.809523809524,160.5728571428572,11.714285714285715,7.952380952380952,102.90476190476191,136.2380952380952,21.095238095238095,71.38095238095238,22.095238095238095,"[10621, 9623, 8124, 7625, 5621, 4126, 2624, 2623, 2124, 2123, 1125, 1124, 1122, 626, 625, 624, 126, 126, 125, 125, 124]","[19, 21, 22, 23, 19, 24, 22, 21, 22, 21, 23, 22, 20, 24, 23, 22, 24, 24, 23, 23, 22]"
73150,20,520,3099.05,145.49999999999986,11.8,7.9,102.65,136.9,20.95,71.3,22.05,"[10671, 9673, 8174, 7675, 5671, 4176, 2674, 2673, 2174, 2173, 1175, 1174, 1172, 676, 675, 674, 176, 176, 175, 174]","[19, 21, 22, 23, 19, 24, 22, 21, 22, 21, 23, 22, 20, 24, 23, 22, 24, 24, 23, 22]"
73200,19,521,3303.0,152.00710526315774,11.73684210526316,8.0,103.2105263157895,136.89473684210526,21.263157894736842,71.71052631578948,22.052631578947373,"[10721, 9723, 8224, 7725, 5721, 4226, 2724, 2723, 2224, 2223, 1225, 1224, 1222, 726, 725, 724, 226, 226, 225]","[19, 21, 22, 23, 19, 24, 22, 21, 22, 21, 23, 22, 20, 24, 23, 22, 24, 24, 23]"
73250,19,521,3353.0,154.44578947368424,11.73684210526316,8.0,103.2105263157895,136.89473684210526,21.263157894736842,71.71052631578948,22.052631578947373,"[10771, 9773, 8274, 7775, 5771, 4276, 2774, 2773, 2274, 2273, 1275, 1274, 1272, 776, 775, 774, 276, 276, 275]","[19, 21, 22, 23, 19, 24, 22, 21, 22, 21, 23, 22, 20, 24, 23, 22, 24, 24, 23]"
73300,19,521,3403.0,146.14473684210517,11.73684210526316,8.0,103.2105263157895,136.89473684210526,21.263157894736842,71.71052631578948,22.052631578947373,"[10821, 9823, 8324, 7825, 5821, 4326, 2824, 2823, 2324, 2323, 1325, 1324, 1322, 826, 825, 824, 326, 326, 325]","[19, 21, 22, 23, 19, 24, 22, 21, 22, 21, 23, 22, 20, 24, 23, 22, 24, 24, 23]"
73350,18,522,3485.166666666666,168.90222222222212,11.833333333333336,7.9444444444444455,102.94444444444444,136.83333333333334,21.11111111111111,71.58333333333333,22.055555555555557,"[10871, 9873, 8374, 7875, 5871, 4376, 2873, 2374, 2373, 1375, 1374, 1372, 876, 875, 874, 376, 376, 375]","[19, 21, 22, 23, 19, 24, 21, 22, 21, 23, 22, 20, 24, 23, 22, 24, 24, 23]"
73400,17,523,3100.7058823529414,171.18823529411767,11.764705882352944,8.058823529411764,103.58823529411764,136.8235294117647,21.47058823529412,72.05882352941177,22.235294117647058,"[9923, 8424, 7925, 5921, 4426, 2923, 2424, 2423, 1425, 1424, 1422, 926, 925, 924, 426, 426, 425]","[21, 22, 23, 19, 24, 21, 22, 21, 23, 22, 20, 24, 23, 22, 24, 24, 23]"
73450,17,523,3150.7058823529414,174.52088235294133,11.764705882352944,8.058823529411764,103.58823529411764,136.8235294117647,21.47058823529412,72.05882352941177,22.235294117647058,"[9973, 8474, 7975, 5971, 4476, 2973, 2474, 2473, 1475, 1474, 1472, 976, 975, 974, 476, 476, 475]","[21, 22, 23, 19, 24, 21, 22, 21, 23, 22, 20, 24, 23, 22, 24, 24, 23]"
73500,22,524,2092.6363636363635,157.514090909091,11.818181818181818,8.090909090909092,103.0,137.5909090909091,21.63636363636364,72.4090909090909,22.454545454545453,"[10023, 8025, 6021, 4526, 3023, 2524, 2523, 1525, 1524, 1522, 1026, 1025, 1024, 526, 526, 525, 26, 26, 26, 25, 24, 23]","[21, 23, 19, 24, 21, 22, 21, 23, 22, 20, 24, 23, 22, 24, 24, 23, 24, 24, 24, 23, 22, 21]"
73550,22,524,2142.6363636363635,191.31568181818173,11.818181818181818,8.090909090909092,103.0,137.5909090909091,21.63636363636364,72.4090909090909,22.454545454545453,"[10073, 8075, 6071, 4576, 3073, 2574, 2573, 1575, 1574, 1572, 1076, 1075, 1074, 576, 576, 575, 76, 76, 76, 75, 74, 73]","[21, 23, 19, 24, 21, 22, 21, 23, 22, 20, 24, 23, 22, 24, 24, 23, 24, 24, 24, 23, 22, 21]"
73600,22,524,2192.6363636363635,170.07227272727266,11.818181818181818,8.090909090909092,103.0,137.5909090909091,21.63636363636364,72.4090909090909,22.454545454545453,"[10123, 8125, 6121, 4626, 3123, 2624, 2623, 1625, 1624, 1622, 1126, 1125, 1124, 626, 626, 625, 126, 126, 126, 125, 124, 123]","[21, 23, 19, 24, 21, 22, 21, 23, 22, 20, 24, 23, 22, 24, 24, 23, 24, 24, 24, 23, 22, 21]"
73650,21,525,2269.809523809524,144.1816666666662,11.761904761904766,8.19047619047619,103.5238095238095,137.61904761904762,21.952380952380953,72.83333333333333,22.57142857142857,"[10173, 8175, 6171, 4676, 3173, 2674, 2673, 1675, 1674, 1176, 1175, 1174, 676, 676, 675, 176, 176, 176, 175, 174, 173]","[21, 23, 19, 24, 21, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 24, 24, 23, 22, 21]"
73700,19,527,2382.6315789473683,154.02315789473656,11.63157894736842,8.263157894736842,105.73684210526315,138.73684210526315,22.684210526315788,73.5,22.73684210526316,"[10223, 8225, 6221, 4726, 2724, 2723, 1725, 1724, 1226, 1225, 1224, 726, 726, 725, 226, 226, 226, 225, 224]","[21, 23, 19, 24, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 24, 24, 23, 22]"
73750,19,527,2432.6315789473683,159.5521052631575,11.63157894736842,8.263157894736842,105.73684210526315,138.73684210526315,22.684210526315788,73.5,22.73684210526316,"[10273, 8275, 6271, 4776, 2774, 2773, 1775, 1774, 1276, 1275, 1274, 776, 776, 775, 276, 276, 276, 275, 274]","[21, 23, 19, 24, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 24, 24, 23, 22]"
73800,19,527,2482.6315789473683,158.4221052631576,11.63157894736842,8.263157894736842,105.73684210526315,138.73684210526315,22.684210526315788,73.5,22.73684210526316,"[10323, 8325, 6321, 4826, 2824, 2823, 1825, 1824, 1326, 1325, 1324, 826, 826, 825, 326, 326, 326, 325, 324]","[21, 23, 19, 24, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 24, 24, 23, 22]"
73850,17,529,2786.3529411764707,174.88941176470559,11.588235294117649,8.176470588235292,104.82352941176471,138.8235294117647,22.529411764705888,73.02941176470588,22.588235294117645,"[10373, 8375, 6371, 4876, 2874, 2873, 1875, 1874, 1376, 1375, 1374, 876, 876, 875, 376, 375, 374]","[21, 23, 19, 24, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 23, 22]"
73900,17,529,2836.3529411764707,179.3694117647054,11.588235294117649,8.176470588235292,104.82352941176471,138.8235294117647,22.529411764705888,73.02941176470588,22.588235294117645,"[10423, 8425, 6421, 4926, 2924, 2923, 1925, 1924, 1426, 1425, 1424, 926, 926, 925, 426, 425, 424]","[21, 23, 19, 24, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 23, 22]"
73950,17,529,2886.3529411764707,179.79147058823474,11.588235294117649,8.176470588235292,104.82352941176471,138.8235294117647,22.529411764705888,73.02941176470588,22.588235294117645,"[10473, 8475, 6471, 4976, 2974, 2973, 1975, 1974, 1476, 1475, 1474, 976, 976, 975, 476, 475, 474]","[21, 23, 19, 24, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 23, 22]"
74000,22,529,2274.818181818182,164.1931818181814,11.590909090909092,8.181818181818182,105.04545454545456,139.1818181818182,22.95454545454545,73.29545454545455,22.818181818181817,"[10523, 8525, 6521, 5026, 3024, 3023, 2025, 2024, 1526, 1525, 1524, 1026, 1026, 1025, 526, 525, 524, 26, 26, 26, 25, 25]","[21, 23, 19, 24, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 23, 22, 24, 24, 24, 23, 23]"
74050,22,529,2324.818181818182,188.88977272727246,11.590909090909092,8.181818181818182,105.04545454545456,139.1818181818182,22.95454545454545,73.29545454545455,22.818181818181817,"[10573, 8575, 6571, 5076, 3074, 3073, 2075, 2074, 1576, 1575, 1574, 1076, 1076, 1075, 576, 575, 574, 76, 76, 76, 75, 75]","[21, 23, 19, 24, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 23, 22, 24, 24, 24, 23, 23]"
74100,22,529,2374.818181818182,161.78590909090875,11.590909090909092,8.181818181818182,105.04545454545456,139.1818181818182,22.95454545454545,73.29545454545455,22.818181818181817,"[10623, 8625, 6621, 5126, 3124, 3123, 2125, 2124, 1626, 1625, 1624, 1126, 1126, 1125, 626, 625, 624, 126, 126, 126, 125, 125]","[21, 23, 19, 24, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 23, 22, 24, 24, 24, 23, 23]"
74150,20,531,2649.7,142.0457499999996,11.6,8.2,105.3,139.0,22.85,73.3,22.7,"[10673, 8675, 6671, 5176, 3174, 3173, 2175, 2174, 1676, 1675, 1674, 1176, 1176, 1175, 676, 675, 674, 176, 175, 175]","[21, 23, 19, 24, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 23, 22, 24, 23, 23]"
74200,20,531,2699.7,126.38674999999964,11.6,8.2,105.3,139.0,22.85,73.3,22.7,"[10723, 8725, 6721, 5226, 3224, 3223, 2225, 2224, 1726, 1725, 1724, 1226, 1226, 1225, 726, 725, 724, 226, 225, 225]","[21, 23, 19, 24, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 23, 22, 24, 23, 23]"
74250,20,531,2749.7,143.82774999999953,11.6,8.2,105.3,139.0,22.85,73.3,22.7,"[10773, 8775, 6771, 5276, 3274, 3273, 2275, 2274, 1776, 1775, 1774, 1276, 1276, 1275, 776, 775, 774, 276, 275, 275]","[21, 23, 19, 24, 22, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 23, 22, 24, 23, 23]"
74300,19,532,2772.105263157894,146.09236842105224,11.68421052631579,8.157894736842103,105.15789473684212,139.05263157894734,22.78947368421053,73.26315789473685,22.73684210526316,"[10823, 8825, 6821, 5326, 3323, 2325, 2324, 1826, 1825, 1824, 1326, 1326, 1325, 826, 825, 824, 326, 325, 325]","[21, 23, 19, 24, 21, 23, 22, 24, 23, 22, 24, 24, 23, 24, 23, 22, 24, 23, 23]"
74350,17,534,2933.6470588235293,155.95764705882306,11.705882352941178,8.294117647058824,105.76470588235294,138.88235294117646,23.411764705882355,74.02941176470588,22.823529411764714,"[10873, 8875, 6871, 5376, 2375, 2374, 1876, 1875, 1874, 1376, 1376, 1375, 876, 875, 874, 376, 375]","[21, 23, 19, 24, 23, 22, 24, 23, 22, 24, 24, 23, 24, 23, 22, 24, 23]"
74400,17,534,2983.6470588235293,151.87264705882333,11.705882352941178,8.294117647058824,105.76470588235294,138.88235294117646,23.411764705882355,74.02941176470588,22.823529411764714,"[10923, 8925, 6921, 5426, 2425, 2424, 1926, 1925, 1924, 1426, 1426, 1425, 926, 925, 924, 426, 425]","[21, 23, 19, 24, 23, 22, 24, 23, 22, 24, 24, 23, 24, 23, 22, 24, 23]"
74450,14,537,2724.857142857143,178.04857142857102,11.928571428571427,8.285714285714286,106.07142857142857,139.07142857142858,23.285714285714285,74.32142857142857,22.857142857142854,"[10973, 6971, 5476, 2475, 1976, 1974, 1476, 1476, 1475, 976, 975, 974, 476, 475]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 22, 24, 23]"
74500,16,537,2431.3125,171.9765624999999,11.875,8.375,105.625,139.6875,23.375,74.625,23.0625,"[11023, 7021, 5526, 2525, 2026, 2024, 1526, 1526, 1525, 1026, 1025, 1024, 526, 525, 27, 26]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 22, 24, 23, 25, 24]"
74550,16,537,2481.3125,214.660625,11.875,8.375,105.625,139.6875,23.375,74.625,23.0625,"[11073, 7071, 5576, 2575, 2076, 2074, 1576, 1576, 1575, 1076, 1075, 1074, 576, 575, 77, 76]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 22, 24, 23, 25, 24]"
74600,16,537,2531.3125,189.8028125,11.875,8.375,105.625,139.6875,23.375,74.625,23.0625,"[11123, 7121, 5626, 2625, 2126, 2124, 1626, 1626, 1625, 1126, 1125, 1124, 626, 625, 127, 126]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 22, 24, 23, 25, 24]"
74650,15,538,2675.133333333333,171.30233333333325,11.866666666666667,8.4,105.46666666666668,139.8,23.33333333333333,74.66666666666667,23.13333333333333,"[11173, 7171, 5676, 2675, 2176, 2174, 1676, 1676, 1675, 1176, 1175, 676, 675, 177, 176]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 24, 23, 25, 24]"
74700,15,538,2725.133333333333,182.25499999999985,11.866666666666667,8.4,105.46666666666668,139.8,23.33333333333333,74.66666666666667,23.13333333333333,"[11223, 7221, 5726, 2725, 2226, 2224, 1726, 1726, 1725, 1226, 1225, 726, 725, 227, 226]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 24, 23, 25, 24]"
74750,15,538,2775.133333333333,172.28899999999985,11.866666666666667,8.4,105.46666666666668,139.8,23.33333333333333,74.66666666666667,23.13333333333333,"[11273, 7271, 5776, 2775, 2276, 2274, 1776, 1776, 1775, 1276, 1275, 776, 775, 277, 276]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 24, 23, 25, 24]"
74800,15,538,2825.133333333333,174.26733333333308,11.866666666666667,8.4,105.46666666666668,139.8,23.33333333333333,74.66666666666667,23.13333333333333,"[11323, 7321, 5826, 2825, 2326, 2324, 1826, 1826, 1825, 1326, 1325, 826, 825, 327, 326]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 24, 23, 25, 24]"
74850,15,538,2875.133333333333,159.73733333333303,11.866666666666667,8.4,105.46666666666668,139.8,23.33333333333333,74.66666666666667,23.13333333333333,"[11373, 7371, 5876, 2875, 2376, 2374, 1876, 1876, 1875, 1376, 1375, 876, 875, 377, 376]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 24, 23, 25, 24]"
74900,15,538,2925.133333333333,159.5659999999998,11.866666666666667,8.4,105.46666666666668,139.8,23.33333333333333,74.66666666666667,23.13333333333333,"[11423, 7421, 5926, 2925, 2426, 2424, 1926, 1926, 1925, 1426, 1425, 926, 925, 427, 426]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 24, 23, 25, 24]"
74950,15,538,2975.133333333333,173.0793333333332,11.866666666666667,8.4,105.46666666666668,139.8,23.33333333333333,74.66666666666667,23.13333333333333,"[11473, 7471, 5976, 2975, 2476, 2474, 1976, 1976, 1975, 1476, 1475, 976, 975, 477, 476]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 24, 23, 25, 24]"
75000,20,538,2275.3,165.91524999999984,11.9,8.4,104.75,140.25,23.25,74.7,23.3,"[11523, 7521, 6026, 3025, 2526, 2524, 2026, 2026, 2025, 1526, 1525, 1026, 1025, 527, 526, 27, 27, 27, 26, 22]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 24, 23, 25, 24, 25, 25, 25, 24, 20]"
75050,20,538,2325.3,197.74499999999992,11.9,8.4,104.75,140.25,23.25,74.7,23.3,"[11573, 7571, 6076, 3075, 2576, 2574, 2076, 2076, 2075, 1576, 1575, 1076, 1075, 577, 576, 77, 77, 77, 76, 72]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 24, 23, 25, 24, 25, 25, 25, 24, 20]"
75100,20,538,2375.3,178.12549999999996,11.9,8.4,104.75,140.25,23.25,74.7,23.3,"[11623, 7621, 6126, 3125, 2626, 2624, 2126, 2126, 2125, 1626, 1625, 1126, 1125, 627, 626, 127, 127, 127, 126, 122]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 24, 23, 25, 24, 25, 25, 25, 24, 20]"
75150,20,538,2425.3,143.90649999999985,11.9,8.4,104.75,140.25,23.25,74.7,23.3,"[11673, 7671, 6176, 3175, 2676, 2674, 2176, 2176, 2175, 1676, 1675, 1176, 1175, 677, 676, 177, 177, 177, 176, 172]","[21, 19, 24, 23, 24, 22, 24, 24, 23, 24, 23, 24, 23, 25, 24, 25, 25, 25, 24, 20]"
75200,19,539,2488.421052631579,143.22815789473668,11.894736842105265,8.421052631578947,104.57894736842104,140.3684210526316,23.210526315789476,74.73684210526315,23.26315789473684,"[11723, 7721, 6226, 3225, 2726, 2724, 2226, 2225, 1726, 1725, 1226, 1225, 727, 726, 227, 227, 227, 226, 222]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 23, 24, 23, 25, 24, 25, 25, 25, 24, 20]"
75250,19,539,2538.421052631579,162.51499999999982,11.894736842105265,8.421052631578947,104.57894736842104,140.3684210526316,23.210526315789476,74.73684210526315,23.26315789473684,"[11773, 7771, 6276, 3275, 2776, 2774, 2276, 2275, 1776, 1775, 1276, 1275, 777, 776, 277, 277, 277, 276, 272]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 23, 24, 23, 25, 24, 25, 25, 25, 24, 20]"
75300,18,540,2630.833333333333,162.06083333333308,11.833333333333336,8.444444444444445,104.38888888888887,140.5,23.16666666666667,74.69444444444444,23.277777777777782,"[11823, 7821, 6326, 3325, 2826, 2824, 2326, 2325, 1826, 1326, 1325, 827, 826, 327, 327, 327, 326, 322]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 25, 24, 20]"
75350,18,540,2680.833333333333,166.28138888888878,11.833333333333336,8.444444444444445,104.38888888888887,140.5,23.16666666666667,74.69444444444444,23.277777777777782,"[11873, 7871, 6376, 3375, 2876, 2874, 2376, 2375, 1876, 1376, 1375, 877, 876, 377, 377, 377, 376, 372]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 25, 24, 20]"
75400,18,540,2730.833333333333,164.8649999999999,11.833333333333336,8.444444444444445,104.38888888888887,140.5,23.16666666666667,74.69444444444444,23.277777777777782,"[11923, 7921, 6426, 3425, 2926, 2924, 2426, 2425, 1926, 1426, 1425, 927, 926, 427, 427, 427, 426, 422]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 25, 24, 20]"
75450,18,540,2780.833333333333,168.8977777777776,11.833333333333336,8.444444444444445,104.38888888888887,140.5,23.16666666666667,74.69444444444444,23.277777777777782,"[11973, 7971, 6476, 3475, 2976, 2974, 2476, 2475, 1976, 1476, 1475, 977, 976, 477, 477, 477, 476, 472]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 25, 24, 20]"
75500,22,540,2320.954545454545,156.95159090909078,11.772727272727273,8.454545454545455,104.54545454545456,139.36363636363637,23.363636363636363,74.6590909090909,23.5,"[12023, 8021, 6526, 3525, 3026, 3024, 2526, 2525, 2026, 1526, 1525, 1027, 1026, 527, 527, 527, 526, 522, 28, 27, 26, 25]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 25, 24, 20, 26, 25, 24, 23]"
75550,22,540,2370.954545454545,191.4884090909089,11.772727272727273,8.454545454545455,104.54545454545456,139.36363636363637,23.363636363636363,74.6590909090909,23.5,"[12073, 8071, 6576, 3575, 3076, 3074, 2576, 2575, 2076, 1576, 1575, 1077, 1076, 577, 577, 577, 576, 572, 78, 77, 76, 75]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 25, 24, 20, 26, 25, 24, 23]"
75600,22,540,2420.954545454545,162.1943181818178,11.772727272727273,8.454545454545455,104.54545454545456,139.36363636363637,23.363636363636363,74.6590909090909,23.5,"[12123, 8121, 6626, 3625, 3126, 3124, 2626, 2625, 2126, 1626, 1625, 1127, 1126, 627, 627, 627, 626, 622, 128, 127, 126, 125]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 25, 24, 20, 26, 25, 24, 23]"
75650,21,541,2580.2380952380954,139.01357142857086,11.761904761904766,8.428571428571429,104.38095238095238,139.7619047619048,23.33333333333333,74.54761904761905,23.476190476190478,"[12173, 8171, 6676, 3675, 3176, 3174, 2676, 2675, 2176, 1676, 1675, 1177, 1176, 677, 677, 677, 676, 672, 178, 177, 175]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 25, 24, 20, 26, 25, 23]"
75700,21,541,2630.2380952380954,136.77404761904705,11.761904761904766,8.428571428571429,104.38095238095238,139.7619047619048,23.33333333333333,74.54761904761905,23.476190476190478,"[12223, 8221, 6726, 3725, 3226, 3224, 2726, 2725, 2226, 1726, 1725, 1227, 1226, 727, 727, 727, 726, 722, 228, 227, 225]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 25, 24, 20, 26, 25, 23]"
75750,21,541,2680.2380952380954,133.59119047618975,11.761904761904766,8.428571428571429,104.38095238095238,139.7619047619048,23.33333333333333,74.54761904761905,23.476190476190478,"[12273, 8271, 6776, 3775, 3276, 3274, 2776, 2775, 2276, 1776, 1775, 1277, 1276, 777, 777, 777, 776, 772, 278, 277, 275]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 25, 24, 20, 26, 25, 23]"
75800,20,542,2825.4,139.66374999999954,11.9,8.4,104.75,139.25,23.3,74.6,23.4,"[12323, 8321, 6826, 3825, 3326, 3324, 2826, 2825, 2326, 1826, 1825, 1327, 1326, 827, 827, 826, 822, 328, 327, 325]","[21, 19, 24, 23, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 24, 20, 26, 25, 23]"
75850,19,543,2822.7894736842104,141.9328947368416,12.0,8.368421052631579,104.57894736842104,139.31578947368422,23.157894736842106,74.57894736842105,23.421052631578952,"[12373, 8371, 6876, 3376, 3374, 2876, 2875, 2376, 1876, 1875, 1377, 1376, 877, 877, 876, 872, 378, 377, 375]","[21, 19, 24, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 24, 20, 26, 25, 23]"
75900,19,543,2872.7894736842104,171.45394736842061,12.0,8.368421052631579,104.57894736842104,139.31578947368422,23.157894736842106,74.57894736842105,23.421052631578952,"[12423, 8421, 6926, 3426, 3424, 2926, 2925, 2426, 1926, 1925, 1427, 1426, 927, 927, 926, 922, 428, 427, 425]","[21, 19, 24, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 24, 20, 26, 25, 23]"
75950,19,543,2922.7894736842104,156.83026315789425,12.0,8.368421052631579,104.57894736842104,139.31578947368422,23.157894736842106,74.57894736842105,23.421052631578952,"[12473, 8471, 6976, 3476, 3474, 2976, 2975, 2476, 1976, 1975, 1477, 1476, 977, 977, 976, 972, 478, 477, 475]","[21, 19, 24, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 24, 20, 26, 25, 23]"
76000,23,543,2460.478260869565,149.724565217391,11.956521739130435,8.391304347826088,103.82608695652172,139.6086956521739,23.0,74.5,23.695652173913047,"[12523, 8521, 7026, 3526, 3524, 3026, 3025, 2526, 2026, 2025, 1527, 1526, 1027, 1027, 1026, 1022, 528, 527, 525, 29, 28, 27, 24]","[21, 19, 24, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 24, 20, 26, 25, 23, 27, 26, 25, 22]"
76050,23,543,2510.478260869565,189.21065217391254,11.956521739130435,8.391304347826088,103.82608695652172,139.6086956521739,23.0,74.5,23.695652173913047,"[12573, 8571, 7076, 3576, 3574, 3076, 3075, 2576, 2076, 2075, 1577, 1576, 1077, 1077, 1076, 1072, 578, 577, 575, 79, 78, 77, 74]","[21, 19, 24, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 24, 20, 26, 25, 23, 27, 26, 25, 22]"
76100,22,544,2671.0,183.50886363636315,12.136363636363635,8.363636363636363,104.13636363636364,139.13636363636363,23.04545454545455,74.6590909090909,23.54545454545455,"[12623, 8621, 7126, 3626, 3624, 3126, 3125, 2626, 2126, 2125, 1627, 1626, 1127, 1127, 1126, 1122, 628, 627, 625, 128, 127, 124]","[21, 19, 24, 24, 22, 24, 23, 24, 24, 23, 25, 24, 25, 25, 24, 20, 26, 25, 23, 26, 25, 22]"
76150,21,545,2746.952380952381,168.2011904761903,12.142857142857142,8.333333333333334,103.95238095238096,139.1904761904762,22.952380952380953,74.54761904761905,23.523809523809533,"[12673, 8671, 7176, 3676, 3674, 3176, 3175, 2676, 2175, 1677, 1676, 1177, 1177, 1176, 1172, 678, 677, 675, 178, 177, 174]","[21, 19, 24, 24, 22, 24, 23, 24, 23, 25, 24, 25, 25, 24, 20, 26, 25, 23, 26, 25, 22]"
76200,20,546,2850.45,161.63924999999975,12.25,8.3,104.3,138.65,22.9,74.525,23.45,"[12723, 8721, 7226, 3726, 3724, 3226, 3225, 2726, 2225, 1726, 1227, 1227, 1226, 1222, 728, 727, 725, 228, 227, 224]","[21, 19, 24, 24, 22, 24, 23, 24, 23, 24, 25, 25, 24, 20, 26, 25, 23, 26, 25, 22]"
76250,20,546,2900.45,157.7162499999998,12.25,8.3,104.3,138.65,22.9,74.525,23.45,"[12773, 8771, 7276, 3776, 3774, 3276, 3275, 2776, 2275, 1776, 1277, 1277, 1276, 1272, 778, 777, 775, 278, 277, 274]","[21, 19, 24, 24, 22, 24, 23, 24, 23, 24, 25, 25, 24, 20, 26, 25, 23, 26, 25, 22]"
76300,20,546,2950.45,155.29699999999963,12.25,8.3,104.3,138.65,22.9,74.525,23.45,"[12823, 8821, 7326, 3826, 3824, 3326, 3325, 2826, 2325, 1826, 1327, 1327, 1326, 1322, 828, 827, 825, 328, 327, 324]","[21, 19, 24, 24, 22, 24, 23, 24, 23, 24, 25, 25, 24, 20, 26, 25, 23, 26, 25, 22]"
76350,18,548,3070.0,171.17444444444402,12.5,8.333333333333334,103.88888888888887,139.83333333333334,22.66666666666667,75.02777777777777,23.555555555555557,"[12873, 8871, 7376, 3876, 3376, 3375, 2876, 2375, 1876, 1377, 1377, 1376, 1372, 878, 877, 378, 377, 374]","[21, 19, 24, 24, 24, 23, 24, 23, 24, 25, 25, 24, 20, 26, 25, 26, 25, 22]"
76400,18,548,3120.0,176.65416666666627,12.5,8.333333333333334,103.88888888888887,139.83333333333334,22.66666666666667,75.02777777777777,23.555555555555557,"[12923, 8921, 7426, 3926, 3426, 3425, 2926, 2425, 1926, 1427, 1427, 1426, 1422, 928, 927, 428, 427, 424]","[21, 19, 24, 24, 24, 23, 24, 23, 24, 25, 25, 24, 20, 26, 25, 26, 25, 22]"
76450,18,548,3170.0,184.7544444444444,12.5,8.333333333333334,103.88888888888887,139.83333333333334,22.66666666666667,75.02777777777777,23.555555555555557,"[12973, 8971, 7476, 3976, 3476, 3475, 2976, 2475, 1976, 1477, 1477, 1476, 1472, 978, 977, 478, 477, 474]","[21, 19, 24, 24, 24, 23, 24, 23, 24, 25, 25, 24, 20, 26, 25, 26, 25, 22]"
76500,21,548,2763.809523809524,173.99142857142857,12.38095238095238,8.380952380952381,103.95238095238096,139.71428571428572,22.857142857142854,75.09523809523809,23.714285714285715,"[13023, 9021, 7526, 4026, 3526, 3525, 3026, 2525, 2026, 1527, 1527, 1526, 1522, 1028, 1027, 528, 527, 524, 27, 27, 26]","[21, 19, 24, 24, 24, 23, 24, 23, 24, 25, 25, 24, 20, 26, 25, 26, 25, 22, 25, 25, 24]"
